CASE_ID;QN1;QN2;QN3;QN4;QN5;QN6A;QN6B;QN6C;QN7A;QN7B;QN7C;QN7D;QN7E;QN7F;QN8A;QN8B;QN8C;QN8D;QN8E;QN8F;QN8G;QN8H;QN8I;QN8J;QN8K;QN9A;QN9B;QN9C;QN9D;QN9E;QN9F;QN9G;QN9H;QN9I;QN9J;QN9K;QN9L;QN10A;QN10B;QN10C;QN10D;QN10E;QN10F;QN10G;QN10H;QN10I;QN10J;QN10K;QN10L;QN10M;QN10N;QN10O;QN10P;QN10Q;QN11A;QN11B;QN11C;QN11D;QN11E;QN11F;QN11G;QN12A;QN12B;QN12C;QN12D;QN13A;QN13B;QN13C;QN13D;QN13E;QN13F;QN14A;QN14B;QN14C;QN14D;QN15;QN16;QN17;QN18;QN19A;QN19B;QN19C;QN19D;QN19E;QN19F;QN19G;QN20A;QN20B;QN20C;QN20D;QN21A;QN21B;QN21C;QN21D;QN21E;QN22A;QN22B;QN22C;QN22D;QN22E;QN22F;QN22G;QN22H;QN22I;QN22J;QN22K;QN22L;QN22M;QN22N;QN22O;QN22P;QN22Q;QN22R;QN22S;QN23A;QN23B;QN23C;QN23D;QN23E;QN23F;QN23G;QN23H;QN23I;QN23J;QN23K;QN23L;QN23M;QN23N;QN23O;QN23P;QN23Q;QN24A;QN24B;QN24C;QN25A;QN25B;QN25C;QN25D;QN25E;QN25F;QN25G;QN25H;QN25I;QN25J;QN25K;QN25L;QN25M;QN25N;QN25O;QN25P;QN25Q;QN25R;QN26A;QN26B;QN26C;QN26D;QN26E;QN27A;QN27B;QN27C;QN27D;QN27E;QN27F;QN27G;QN27H;QN27I;QN28A;QN28B;QN28C;QN28D;QN28E;QN28F;QN28G;QN28H;QN29A;QN29B;QN29C;QN29D;QN29E;QN30A;QN30B;QN30C;QN30D;QN30E;QN30F;QN30G;QN30H;QN30I;QN31A;QN31B;QN31C;QN31D;QN31E;QN32A;QN32B;QN32C;QN32D;QN32E;QN32F;QN32G;QN32H;QN33A;QN33B;QN33C;QN33D;QN33E;QN33F;QN33G;QN33H;QN33I;QN33J;QN34A;QN34B;QN34C;QN17A;METRO;REGION;DIVISION;OWNHOME;MSTATUS;EMPLOY;TOTPER;ADULTS;ADULTM;ADULTF;KIDS1217;KIDS611;KIDSLESS6;PARENT;AGE;AGE2;AGE3;EDUC;INCOME;RACE;REGVOTE;SEX;RELIGION;LENGTH;DEVICE_TYPE;WEIGHT;I_ATTEND;I_EDUC;I_GENDER;I_MARITAL;I_RACE;I_RELIGION
60000997;2;4;3;4;4;2;2;4;1;1;2;2;8;2;6;6;6;3;6;6;6;5;2;2;5;1;2;1;1;2;1;2;2;1;1;2;1;97;4;97;6;7;97;6;97;97;97;97;7;8;8;7;6;7;3;3;1;3;3;2;2;1;1;1;1;2;2;2;2;2;2;1;1;1;2;1;2;2;1;1;3;1;2;2;4;3;1;3;3;3;2;2;3;3;3;2;2;3;3;2;2;2;2;2;2;2;3;3;3;3;4;3;2;3;1;1;3;3;4;1;3;3;1;1;3;1;3;3;3;4;1;2;3;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;3;2;3;1;2;2;2;1;1;2;1;1;1;1;1;2;2;2;2;2;3;3;3;3;3;3;2;2;3;2;3;2;2;2;1;1;3;1;1;4;1;2;5;5;5;3;5;5;5;5;5;5;3;3;2;2;3;1;2;1;1;1;4;4;;;;;;;23;;1;3;7;3;2;1;2;64,3;p;3,5;3;1;1;1;3;2
60000998;3;2;3;2;2;2;2;1;1;1;2;2;1;2;6;6;6;2;6;6;2;2;2;1;6;1;2;1;1;2;2;2;2;1;1;2;1;97;10;7;10;1;8;10;97;97;97;97;97;97;6;4;7;7;3;4;3;4;4;3;4;3;4;3;4;3;3;3;3;3;3;2;3;3;3;2;2;2;2;2;4;3;2;2;4;4;4;4;2;1;4;4;1;2;1;4;4;4;3;3;3;4;3;3;3;3;4;2;4;4;3;2;2;1;3;3;4;3;4;4;4;4;4;4;4;4;3;4;4;3;1;1;3;3;4;4;4;4;4;4;4;4;4;2;2;2;2;4;2;2;4;1;2;1;3;2;4;3;1;4;3;3;3;2;3;2;2;4;3;2;2;3;4;2;2;2;1;2;2;2;1;2;3;1;1;1;2;1;1;2;1;2;1;1;4;1;1;1;4;1;1;5;1;2;1;1;1;1;1;1;1;2;2;3;2;1;2;3;1;2;1;3;2;;;1;0;0;1;46;;2;8;7;1;1;1;8;33,7;c;0,9317;2;4;1;2;1;1
60000999;2;2;4;4;4;2;2;1;1;2;2;2;1;2;3;1;4;2;4;6;1;6;3;4;6;1;2;1;2;2;2;1;2;1;1;2;1;97;7;97;8;5;7;7;97;97;97;10;10;7;10;2;7;7;4;4;4;3;4;4;4;4;4;3;3;4;3;4;4;3;4;4;4;4;3;2;1;2;2;2;3;3;4;3;4;3;4;3;4;4;4;4;3;3;3;4;3;3;4;3;4;4;3;4;4;4;3;4;4;4;3;4;3;3;4;4;4;4;4;3;4;4;4;4;4;3;3;3;4;4;1;2;2;4;3;4;4;4;3;4;4;4;4;4;3;3;4;4;3;3;4;3;3;3;2;2;4;4;4;4;4;4;4;4;4;2;4;4;4;4;4;4;4;4;3;3;3;3;3;4;2;4;4;4;4;4;4;4;2;3;1;2;2;4;4;4;1;4;4;1;4;4;3;4;3;4;4;4;3;4;5;4;2;4;2;3;1;1;1;3;1;2;2;;;;;;;66;;4;8;12;1;1;2;15;35;c;0,3035;2;4;2;3;1;1
60001000;4;7;2;2;1;3;2;1;1;2;2;2;1;2;5;6;6;1;6;6;4;2;6;1;6;1;1;1;1;2;1;1;2;2;1;1;1;2;10;1;4;2;9;10;3;5;10;5;8;10;3;3;8;7;4;4;3;4;4;4;4;2;2;4;2;4;2;2;4;2;4;2;4;3;1;1;1;3;3;1;2;4;1;1;4;4;5;3;4;4;3;3;1;1;1;1;4;3;4;4;1;1;1;3;3;1;2;2;4;2;1;1;1;2;4;4;2;1;3;2;4;3;3;4;4;3;3;3;4;3;1;2;4;1;2;3;2;4;2;4;2;4;2;3;1;2;2;3;1;2;3;1;2;2;2;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;3;1;3;3;1;1;1;4;2;1;1;1;2;1;2;2;1;2;3;1;2;1;2;1;1;1;4;1;1;1;4;1;3;1;2;1;2;1;3;3;3;3;3;3;4;4;9;1;1;3;1;1;0;1;;;;;66;;4;6;6;1;1;2;15;21,1;c;0,2731;5;3;2;1;1;1
60001001;2;2;2;4;3;2;2;2;2;2;2;2;2;2;5;5;4;6;6;6;4;5;4;3;4;1;2;1;1;2;1;2;1;2;1;2;1;97;5;97;8;5;2;5;97;5;97;10;2;2;8;3;4;7;4;4;3;4;4;4;4;4;4;4;4;3;3;3;4;3;3;1;4;2;3;2;2;3;2;2;3;2;2;3;4;4;5;3;4;4;4;4;3;4;4;3;4;1;3;4;2;1;3;3;3;3;2;4;3;4;4;3;3;3;4;4;4;3;4;1;4;4;2;4;4;2;3;4;4;4;1;3;2;3;4;1;4;2;2;4;3;3;4;3;3;3;4;3;3;2;4;4;3;3;3;2;4;2;3;3;2;3;3;3;2;2;2;2;2;2;2;3;2;2;3;3;3;3;3;3;2;3;3;3;2;3;3;3;2;2;1;2;2;3;3;3;1;3;-1;3;3;4;4;4;4;4;4;4;4;4;5;3;3;2;3;5;2;4;2;4;1;4;1;0;1;0;2;1;1;34;;2;8;6;1;2;2;22;36,2;p;0,3796;2;4;2;4;1;3
60001003;3;4;2;5;5;3;3;1;2;2;2;2;1;1;2;1;4;2;2;2;2;2;2;2;2;1;1;2;1;2;1;1;2;1;1;2;1;10;3;97;8;4;3;3;97;1;97;97;2;1;8;97;4;7;3;3;3;2;2;3;3;1;1;3;2;1;1;1;1;2;1;1;1;2;3;2;2;3;2;1;3;1;3;1;2;1;3;2;2;2;3;3;2;3;3;2;2;2;2;1;2;4;2;2;2;1;2;1;2;4;3;2;1;1;4;4;1;2;4;4;4;4;4;4;4;4;4;4;4;2;1;2;2;2;4;1;4;4;1;1;1;1;1;1;1;1;1;1;1;1;4;1;2;1;2;4;2;3;3;3;3;3;3;3;3;2;4;4;4;4;4;4;1;4;3;4;1;4;1;3;3;3;2;3;3;3;3;3;2;3;2;1;2;4;4;4;4;4;4;1;4;4;2;2;2;4;4;2;4;4;4;3;2;3;3;3;1;2;1;3;1;2;2;;;;;;;27;;1;8;12;6;2;1;21;17,9;c;0,955;3;4;1;3;4;4
60001004;1;4;4;7;7;2;2;1;1;2;2;2;2;2;6;4;6;6;6;6;6;6;6;2;6;2;2;2;1;2;1;2;2;2;1;2;2;10;1;97;2;10;2;2;97;1;97;10;5;1;4;3;3;97;4;4;4;4;4;4;4;4;4;4;4;2;3;1;3;3;1;1;2;4;3;2;2;2;1;2;4;4;2;3;4;4;4;4;4;3;4;4;3;1;2;4;4;4;4;4;3;4;4;3;3;2;4;2;3;4;4;3;3;3;4;4;3;4;4;3;4;4;4;4;4;4;4;4;4;4;1;4;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;3;2;2;4;4;4;4;4;4;4;1;4;2;4;3;4;3;3;4;2;4;2;4;1;4;1;4;4;4;4;4;4;4;4;4;2;3;2;2;2;4;3;4;1;4;4;1;3;5;2;1;1;4;4;2;4;2;2;3;3;2;2;1;3;5;1;6;1;2;2;;;;;;;47;;2;6;12;1;1;2;15;47;p;0,2213;3;3;2;4;1;1
60001005;2;2;3;4;4;4;4;1;1;2;2;2;2;2;2;6;3;3;6;3;2;6;3;1;3;1;1;1;1;1;1;2;2;1;1;2;1;97;5;97;5;5;7;5;97;97;97;10;97;5;8;5;5;7;2;3;1;1;3;2;2;1;1;1;1;3;1;2;1;3;3;1;1;1;1;2;2;2;1;2;4;1;2;1;4;4;1;2;4;2;1;3;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;1;1;3;3;1;1;1;4;3;3;3;4;1;1;4;3;4;4;3;3;3;3;3;1;2;4;3;1;2;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;4;2;1;1;1;2;1;3;1;2;2;2;1;1;2;2;1;2;1;2;1;1;1;2;1;3;3;1;3;2;1;2;1;1;2;3;2;1;1;1;1;1;1;1;1;1;1;3;3;3;2;3;3;3;3;3;3;2;2;2;2;1;2;3;1;2;1;3;2;1;1;1;0;0;2;37;;2;5;4;1;2;2;8;21;c;1,5246;2;2;2;2;1;1
60001006;3;7;2;2;1;1;1;1;2;2;2;2;2;2;3;6;4;3;6;6;2;6;2;6;4;1;2;1;1;2;2;2;2;2;2;2;1;97;10;97;10;5;5;97;97;97;97;97;7;1;10;1;3;7;3;3;3;3;3;2;3;3;2;4;2;2;2;2;2;2;2;3;3;2;4;1;2;2;3;3;3;3;2;1;3;3;4;4;4;4;4;3;4;3;3;2;3;3;3;3;3;2;3;3;2;3;2;1;2;3;3;3;2;2;4;1;4;3;4;2;3;4;3;4;4;4;4;4;4;4;1;2;3;2;3;3;4;4;3;4;4;4;2;3;3;4;2;4;4;3;4;4;2;2;3;1;2;2;3;4;4;4;2;3;3;2;2;2;3;2;2;2;2;2;3;4;3;3;4;2;3;3;3;3;3;2;3;2;2;3;1;2;2;1;1;1;1;1;1;1;1;5;2;4;2;5;5;2;5;5;5;2;4;2;2;2;3;7;1;2;2;4;3;;;1;0;0;2;18;;1;2;5;1;1;1;90;53,1;p;1,1124;5;1;1;2;1;5
60001007;1;2;4;6;7;1;1;1;1;1;2;2;1;2;3;1;6;6;5;4;6;6;1;1;6;2;2;2;1;1;2;1;2;2;1;2;1;10;3;10;7;10;4;2;97;3;3;10;10;1;5;2;2;97;1;3;3;3;4;1;4;4;3;3;3;3;3;2;3;4;2;2;2;3;3;1;1;3;2;2;3;2;2;2;4;4;5;4;3;3;3;4;2;3;3;2;4;4;4;4;3;4;3;4;4;3;3;3;3;4;4;4;3;3;3;4;3;4;4;4;4;4;4;4;4;3;3;3;4;4;1;3;2;3;3;4;4;4;3;4;4;4;4;4;4;4;4;4;3;3;4;4;3;2;2;3;3;4;4;4;4;4;4;4;4;2;4;4;4;4;4;4;2;4;4;4;4;4;1;4;3;4;4;4;3;3;4;4;2;3;2;2;2;3;3;3;1;4;4;1;1;2;3;3;2;4;4;2;4;2;2;4;3;2;3;2;4;9;2;1;1;2;2;;;;;;;40;;2;8;12;1;1;1;90;23,9;c;0,9189;2;4;1;1;1;5
60001008;3;6;2;4;5;2;2;1;1;2;2;2;1;2;4;2;3;4;2;2;3;4;1;4;6;1;1;1;1;2;2;2;2;2;1;1;2;97;1;97;97;10;1;1;5;1;97;9;1;1;7;1;1;97;4;4;3;4;3;4;3;2;3;3;3;3;3;1;2;3;1;3;3;3;3;1;1;1;3;2;3;3;2;2;4;3;4;3;4;2;3;3;3;1;1;3;3;3;4;2;3;4;3;3;3;2;3;3;1;4;4;3;3;3;2;3;3;4;4;4;4;4;4;4;4;3;3;4;4;4;1;3;1;2;3;4;3;4;3;2;4;4;3;3;3;3;3;4;2;2;2;3;3;2;1;2;3;4;4;4;3;4;3;3;4;2;4;4;4;2;3;4;2;4;3;4;3;4;1;3;3;4;3;3;4;1;3;4;2;2;2;2;2;2;4;4;3;3;4;3;-1;1;3;2;1;3;4;1;1;1;2;3;3;2;1;2;4;8;1;2;2;2;2;;;;;;;70;;4;8;6;1;1;1;15;29,6;c;0,4404;5;4;1;2;1;1
60001009;3;9;2;3;3;3;3;1;1;2;1;2;1;1;3;5;6;4;6;6;3;4;3;4;6;1;2;1;1;2;1;2;2;1;1;2;1;97;10;97;9;5;97;10;97;97;97;10;10;97;97;3;10;7;4;4;4;4;4;3;4;3;3;4;3;3;2;2;4;3;4;3;3;1;2;1;1;1;3;2;3;4;2;2;4;4;4;2;4;3;2;3;1;1;1;3;4;1;2;3;4;4;1;3;3;2;3;1;2;4;1;3;1;3;4;4;4;3;4;3;4;3;4;4;4;4;4;4;4;3;1;2;2;2;2;3;1;4;1;4;4;4;4;1;2;2;4;4;2;1;3;1;2;2;2;2;3;4;4;4;4;4;4;4;4;2;4;2;3;3;2;4;3;2;3;1;1;2;3;3;1;1;1;3;2;3;3;2;1;2;1;2;1;1;3;1;1;1;1;1;3;4;1;3;2;5;4;3;3;5;5;3;2;3;1;2;2;4;1;3;1;2;2;1;1;;;;;47;;2;4;6;1;1;2;22;17,4;c;0,8519;6;2;2;3;1;3
60001010;4;9;1;2;4;3;3;1;1;2;2;2;1;1;6;6;6;6;6;6;6;1;2;1;6;-1;-1;1;1;-1;1;-1;-1;1;1;-1;1;6;10;6;9;8;97;97;97;97;97;10;10;10;97;9;97;97;4;4;4;4;4;4;4;3;3;3;3;4;4;4;4;4;4;3;3;3;3;2;2;2;2;4;2;4;2;3;4;4;4;4;4;4;3;4;3;4;4;4;3;3;4;4;4;4;3;3;3;3;3;3;3;4;3;3;3;3;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;3;1;1;4;1;4;4;4;4;4;4;4;4;4;4;3;3;4;4;3;3;3;3;2;1;3;1;4;4;4;4;2;4;2;2;4;2;4;4;2;4;2;4;4;2;4;2;2;2;2;2;2;2;2;2;2;3;2;2;2;3;2;2;2;4;4;4;2;4;2;4;4;4;2;2;1;4;3;4;2;4;4;4;4;4;2;5;3;6;1;3;1;2;2;;;;;;;57;;3;4;6;99;1;1;22;58,5;p;0,8431;6;2;1;3;;3
60001011;3;5;2;3;2;2;3;2;1;2;2;2;1;2;6;6;5;2;5;6;3;2;1;1;6;1;1;1;1;2;2;2;2;2;1;2;1;97;8;97;7;2;97;8;3;97;97;8;8;8;6;2;8;97;3;4;3;4;3;4;4;3;3;3;2;4;4;4;4;4;4;3;4;4;4;1;1;2;2;2;4;3;2;2;4;3;4;2;4;3;4;4;3;3;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;3;4;3;3;3;4;3;4;4;3;4;4;4;3;4;3;2;4;4;3;1;1;3;2;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;2;2;2;2;3;3;3;3;3;4;3;2;3;2;3;4;3;3;4;3;4;3;4;3;3;1;4;3;3;2;3;3;2;3;2;2;2;2;2;2;1;1;4;1;1;1;4;1;1;4;1;4;3;4;2;3;1;2;3;3;2;2;2;3;3;5;1;2;1;5;3;1;2;2;0;0;1;44;;2;6;13;1;1;2;22;20,5;p;0,2;4;3;2;2;1;3
60001012;3;2;5;5;6;3;4;2;2;2;2;2;8;1;6;6;3;4;6;5;2;6;4;4;4;1;2;2;1;2;2;2;2;2;1;2;1;97;1;97;8;2;7;2;97;97;97;9;2;1;9;2;2;7;3;4;3;3;4;3;4;3;4;3;3;4;4;3;3;4;3;2;2;2;3;2;2;3;1;2;3;2;3;2;3;2;2;3;4;4;3;4;3;3;3;2;2;2;2;2;2;3;2;2;3;2;2;3;2;4;3;2;2;3;4;4;3;3;2;2;4;4;2;4;3;4;3;4;4;3;1;3;2;3;2;2;1;2;2;2;2;1;2;1;1;2;2;1;2;2;2;1;3;2;2;2;2;2;2;3;2;3;3;2;2;2;2;2;2;2;2;2;2;2;3;3;3;4;3;4;4;4;4;3;4;4;3;4;2;2;2;2;2;4;4;4;2;3;2;2;3;3;3;5;3;4;5;3;5;4;5;3;3;3;3;3;1;1;2;4;1;5;2;;;2;1;0;1;52;;3;5;5;4;1;2;2;41,7;p;2,5795;2;2;2;4;3;2
60001013;3;5;3;5;6;2;1;1;2;2;2;2;2;2;5;3;2;5;2;5;2;2;5;2;5;1;1;1;1;2;1;2;2;2;1;2;1;10;2;97;10;10;10;6;97;2;97;10;3;1;8;3;2;7;2;2;1;2;1;2;2;4;4;4;4;1;1;1;1;1;1;1;2;1;4;2;1;3;2;2;4;2;3;4;4;4;2;2;3;1;3;4;1;1;1;4;4;4;4;4;2;4;2;1;1;2;3;1;2;4;4;1;2;1;2;1;3;2;4;2;2;3;2;4;4;4;3;2;4;4;1;4;1;4;3;1;1;2;2;4;1;1;4;1;3;2;4;2;3;2;4;1;4;2;4;2;3;2;3;1;2;4;2;3;3;2;2;2;3;1;1;3;1;3;4;4;2;4;1;3;3;4;4;4;4;2;4;4;2;3;1;2;2;1;1;3;1;3;3;1;3;4;2;5;1;3;4;2;2;1;4;2;2;3;3;2;1;2;2;1;2;2;2;0;2;;;;;18;;1;3;2;1;1;2;12;15,7;c;0,3181;4;1;2;1;1;4
60001014;1;2;4;7;7;4;4;1;1;2;2;2;2;2;4;1;1;6;5;4;1;4;1;6;4;1;2;1;1;2;2;2;2;2;1;2;1;10;4;10;10;10;1;1;97;1;97;10;7;1;10;-1;1;7;4;4;4;3;4;4;4;3;3;1;3;3;4;3;3;3;2;4;4;4;2;2;2;3;2;4;4;2;4;3;3;4;4;4;3;3;4;4;3;4;4;4;3;4;4;4;4;4;3;4;3;3;3;4;3;4;4;3;2;3;4;4;4;4;4;4;4;4;4;3;4;3;3;4;4;4;1;4;4;4;4;4;4;4;3;4;4;4;4;3;4;4;4;4;3;3;4;3;2;2;2;2;2;4;4;4;4;4;4;4;4;2;3;3;3;3;3;3;1;3;3;4;1;4;1;4;4;4;4;4;4;4;4;4;2;2;1;2;2;-1;-1;-1;-1;-1;-1;-1;-1;4;2;4;4;4;4;4;4;4;4;2;4;1;3;4;1;2;1;3;3;2;2;;;;;;;74;;4;8;15;1;2;2;7;62,1;t;0,2911;2;4;2;3;1;4
60001016;1;2;4;7;7;2;2;1;2;2;1;1;2;2;1;1;5;5;5;5;5;6;5;1;6;1;2;1;1;1;2;1;2;2;2;2;1;10;2;10;9;8;6;2;97;4;4;10;7;1;5;3;2;7;3;4;4;4;4;3;4;3;1;4;1;1;1;1;1;1;1;1;4;1;4;2;1;2;2;1;2;1;2;1;4;4;4;3;4;4;4;4;1;4;2;2;4;3;3;4;2;4;3;3;3;2;3;4;2;4;4;2;4;3;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;1;4;1;4;4;4;4;4;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;4;4;4;4;4;4;4;4;4;4;2;4;1;4;4;4;4;4;4;4;4;4;2;3;1;2;2;1;1;4;1;4;4;1;1;4;4;1;1;4;4;1;4;4;3;4;4;2;2;1;4;9;2;3;1;2;2;;;;;;;32;;2;3;13;1;1;2;90;12,6;p;0,6229;2;1;2;3;1;5
60001017;1;1;4;6;7;3;3;2;1;2;2;2;1;1;2;2;3;6;2;5;2;6;3;2;6;1;1;1;1;1;1;2;2;2;1;2;1;10;1;6;10;10;5;3;97;97;97;10;3;1;10;3;3;7;2;2;2;3;3;2;2;1;1;3;3;1;2;1;1;3;1;1;1;1;4;2;2;3;2;3;3;3;2;3;3;3;4;3;4;4;1;4;1;2;2;4;2;4;4;2;4;4;3;3;3;2;4;3;3;4;4;3;3;4;4;4;3;2;3;3;4;2;4;3;4;2;4;2;4;3;1;4;1;3;3;4;3;4;1;1;4;4;1;2;3;3;3;4;2;2;2;3;3;3;2;3;3;4;4;4;4;4;4;4;4;2;4;4;4;4;4;4;4;4;3;4;1;4;1;4;4;4;4;4;4;4;4;4;2;3;1;2;1;4;4;3;1;4;4;1;1;4;4;4;2;4;4;4;4;3;4;3;3;2;3;4;1;2;1;3;1;2;2;1;1;;;;;42;;2;8;99;1;1;2;95;13,9;p;0,5016;1;4;2;3;1;5
60001018;3;5;2;2;1;2;2;2;2;2;2;2;2;2;2;6;5;1;5;6;2;6;5;6;6;1;1;2;1;2;2;2;2;1;2;2;1;2;9;2;9;2;10;10;2;97;97;10;97;10;97;5;10;97;3;4;3;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;4;3;3;2;2;3;1;2;3;2;2;3;2;2;3;2;3;2;3;3;1;1;1;2;2;2;2;3;2;3;1;2;2;2;1;1;2;3;2;1;1;2;3;4;3;2;3;2;4;2;2;3;4;3;3;4;4;3;1;2;3;2;1;1;1;3;2;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;3;2;2;3;1;2;3;2;2;3;2;2;2;2;2;2;2;4;2;1;1;1;2;1;2;3;2;2;3;1;2;2;2;2;2;2;2;2;1;2;5;1;3;3;3;3;3;1;3;3;4;4;2;3;3;3;5;1;3;3;2;2;;;;;;;77;;4;4;12;1;1;2;15;38;c;0,4145;4;2;2;3;1;1
60001019;1;2;4;4;4;3;3;2;2;2;2;2;1;2;1;4;6;6;6;6;3;6;4;6;6;2;2;2;1;2;2;2;2;1;1;2;1;97;10;97;10;8;4;7;97;97;97;10;3;4;10;2;6;97;1;2;2;1;2;3;3;3;1;3;1;2;1;2;1;3;1;1;1;4;2;1;2;2;1;1;2;2;3;1;4;3;4;3;4;4;4;4;3;4;3;1;4;2;1;3;2;1;2;4;4;1;2;1;1;4;4;2;2;4;3;4;1;4;4;3;4;4;2;4;4;3;4;1;4;4;1;3;1;4;4;2;3;4;2;4;3;3;3;2;4;4;4;4;4;2;4;1;1;2;4;1;3;2;4;4;2;2;4;3;4;2;2;1;4;1;1;4;3;4;3;4;1;1;1;4;3;4;3;4;3;4;4;4;2;3;2;2;2;1;4;4;1;2;4;2;2;5;2;2;1;5;3;2;5;4;5;4;3;4;2;5;4;8;1;3;1;2;2;;;;;;;27;;1;3;7;1;1;2;96;16,6;p;0,5634;2;1;2;3;1;5
60001021;3;5;2;2;1;2;2;1;1;1;2;2;1;2;4;6;5;2;6;6;5;3;2;2;6;2;1;1;1;2;1;2;2;1;1;2;1;2;10;3;7;3;10;10;9;10;97;10;10;10;9;7;10;7;4;4;4;3;4;4;4;4;4;4;4;1;1;1;2;1;3;4;4;3;4;1;1;1;3;1;3;3;2;1;2;2;5;4;4;3;2;4;1;2;1;3;4;4;4;4;4;3;3;3;3;3;3;3;3;4;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;1;1;4;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;2;2;3;3;3;3;4;3;3;2;2;4;2;3;1;3;3;1;2;4;2;1;1;1;1;4;4;3;3;2;4;1;1;2;1;2;3;1;2;2;4;4;2;1;4;4;3;3;4;1;4;4;4;4;4;2;4;4;4;4;1;1;5;4;9;1;5;3;2;1;0;1;1;0;0;1;50;;3;6;5;1;1;2;15;30,9;p;0,2;4;3;2;4;1;1
60001022;2;2;4;4;4;3;3;2;2;2;2;2;1;1;4;5;3;3;1;3;1;2;2;2;6;1;1;1;1;2;1;2;2;2;1;2;1;97;8;97;5;3;3;3;97;97;97;10;4;5;5;8;8;7;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;4;3;3;1;2;3;1;2;3;2;2;2;4;3;4;4;4;4;4;4;4;4;4;3;3;3;2;4;3;4;3;3;3;-1;3;4;3;4;4;3;3;3;3;3;3;3;4;4;3;2;3;4;4;2;3;3;4;4;3;2;2;2;4;3;4;4;3;4;4;4;4;4;3;3;4;3;3;3;3;4;3;2;2;3;3;3;3;3;3;4;3;3;3;2;2;2;2;3;2;2;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;2;1;2;2;1;1;3;4;4;1;3;1;2;3;4;3;4;4;4;4;4;4;4;4;3;3;2;3;5;3;5;1;3;1;4;2;;;0;0;2;1;39;;2;3;3;1;1;1;90;40,4;p;0,4086;2;1;1;3;1;5
60001023;1;2;4;5;4;1;1;1;2;2;2;2;1;1;6;6;6;6;6;6;6;6;4;4;6;2;1;2;1;1;2;2;2;2;1;2;1;97;8;97;9;8;5;8;97;97;97;97;97;3;9;3;6;7;4;4;4;3;4;4;4;4;4;2;3;3;3;3;2;3;3;4;4;4;4;2;2;3;2;2;4;3;1;2;4;4;5;4;4;4;4;4;4;3;3;4;4;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;4;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;3;4;4;4;4;4;3;4;2;4;4;4;2;4;4;3;4;4;4;3;4;3;4;4;3;4;4;4;3;4;4;2;3;2;2;2;3;2;3;1;3;4;1;1;5;4;4;4;4;4;4;4;5;4;3;3;1;3;5;2;3;2;1;2;2;2;2;0;;;;;20;;1;3;1;1;2;1;96;15,3;c;0,6758;2;1;1;1;1;5
60001024;2;2;4;5;5;3;3;3;1;1;2;2;1;2;4;3;4;6;4;5;5;6;2;3;5;1;1;2;1;2;1;2;2;2;1;2;2;10;7;10;8;10;6;4;97;5;97;10;10;4;7;4;3;7;4;4;3;3;3;4;3;1;1;1;1;3;3;2;1;3;1;2;3;1;2;2;2;3;2;2;2;4;1;2;4;3;4;3;4;4;4;4;2;3;2;4;3;2;4;4;2;3;2;1;4;2;3;1;1;4;4;4;3;3;4;4;3;3;4;3;4;4;3;4;3;2;3;4;2;3;1;4;1;3;3;4;3;4;1;1;4;4;2;3;2;2;4;3;2;3;4;4;4;2;4;3;4;4;4;4;2;4;4;3;4;2;4;3;4;1;4;4;1;3;4;4;1;4;1;4;4;4;4;4;4;4;4;4;2;3;2;2;2;2;4;3;1;2;2;1;3;5;3;2;3;3;3;3;4;3;5;3;4;2;3;1;3;5;2;1;1;1;1;1;0;;;;;27;;1;6;6;6;1;1;90;15,8;p;0,5496;2;3;1;1;4;5
